#1,"新登場 Fire TV Stick - Alexa対応音声認識リモコン付属 | ストリーミングメディアプレーヤー
#25,"2枚セット NIMASO ガラスフィルム iPhone 11 / XR 用 全面保護 フィルム フルカバー ガイド枠付き
        ",https://www.amazon.co.jp/%E3%80%90%E3%82%AC%E3%82%A4%E3%83%89%E6%9E%A0%E4%BB%98%E3%81%8D%E3%80%91-Nimaso-%E5%85%A8%E9%9D%A2%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E3%80%90%E3%83%95%E3%83%AB%E3%82%AB%E3%83%90%E3%83%BC%E3%80%91%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-iPhoneXR/dp/B07GKFWN3V?_encoding=UTF8&psc=1
#26,"【改善版】Anker PowerCore Slim 10000 PD (モバイルバッテリー 10000mAh PD対応 大容量)【PSE認証済/USB Power Delivery対応/低電流モード搭載】 iPhone iPad Android 各種対応 (ブラック)
        ",https://www.amazon.co.jp/%E3%80%90%E6%94%B9%E5%96%84%E7%89%88%E3%80%91Anker-PowerCore-%E3%83%A2%E3%83%90%E3%82%A4%E3%83%AB%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC-Delivery%E5%AF%BE%E5%BF%9C-%E4%BD%8E%E9%9B%BB%E6%B5%81%E3%83%A2%E3%83%BC%E3%83%89%E6%90%AD%E8%BC%89%E3%80%91/dp/B0851B8QGT?_encoding=UTF8&psc=1
#27,"Amazonベーシック 乾電池 単3形 アルカリ 20個セット
        ",https://www.amazon.co.jp/Amazon%E3%83%99%E3%83%BC%E3%82%B7%E3%83%83%E3%82%AF-AmazonBasics-ALK-AA20FFP-U-AMZ/dp/B00NTCH52W?_encoding=UTF8&psc=1
#28,"Anker Soundcore Liberty Air 2（ワイヤレス イヤホン Bluetooth 対応）【完全ワイヤレスイヤホン / Bluetooth5.0対応 / ワイヤレス充電対応 / IPX5防水規格 / 最大28時間音楽再生 / HearID機能 / Qualcomm aptX / cVc8.0ノイズキャンセリング / PSE認証済】ホワイト
        ",https://www.amazon.co.jp/Soundcore-2%EF%BC%88%E5%AE%8C%E5%85%A8%E3%83%AF%E3%82%A4%E3%83%A4%E3%83%AC%E3%82%B9%E3%82%A4%E3%83%A4%E3%83%9B%E3%83%B3-5-0%EF%BC%89%E3%80%90IPX5%E9%98%B2%E6%B0%B4%E8%A6%8F%E6%A0%BC-cVc8-0%E3%83%8E%E3%82%A4%E3%82%BA%E3%82%AD%E3%83%A3%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0-PSE%E8%AA%8D%E8%A8%BC%E6%B8%88%E3%80%91%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88/dp/B07Y1Q3SLX?_encoding=UTF8&psc=1
#29,"Echo Show 5 (エコーショー5) スクリーン付きスマートスピーカー with Alexa、サンドストーン + Nature スマートリモコン Remo 3
        ",https://www.amazon.co.jp/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E4%BB%98%E3%81%8D%E3%82%B9%E3%83%9E%E3%83%BC%E3%83%88%E3%82%B9%E3%83%94%E3%83%BC%E3%82%AB%E3%83%BC-Alexa%E3%80%81%E3%82%B5%E3%83%B3%E3%83%89%E3%82%B9%E3%83%88%E3%83%BC%E3%83%B3-Nature-%E3%82%B9%E3%83%9E%E3%83%BC%E3%83%88%E3%83%AA%E3%83%A2%E3%82%B3%E3%83%B3-Remo/dp/B08F2XP41Q?_encoding=UTF8&psc=1
#30,"【Fire HD 8, Fire HD 8 Plus用】 Digio2  液晶保護フィルム 高精細 反射防止 気泡レス加工 2枚入り
        ",https://www.amazon.co.jp/%E3%80%90Fire-Plus%E7%94%A8%E3%80%91-Digio2-%E6%B6%B2%E6%99%B6%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E6%B0%97%E6%B3%A1%E3%83%AC%E3%82%B9%E5%8A%A0%E5%B7%A5/dp/B0868YX24F?_encoding=UTF8&psc=1
#31,"【Kindle Paperwhite (第10世代) 用 保護フィルム】 Digio2 液晶保護フィルム フッ素コーティング 反射防止 抗菌 気泡レス加工 2枚入り
        ",https://www.amazon.co.jp/%E3%80%90Kindle-Paperwhite-%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0%E3%80%91-%E6%B6%B2%E6%99%B6%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E3%83%95%E3%83%83%E7%B4%A0%E3%82%B3%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0/dp/B07Q4B43YZ?_encoding=UTF8&psc=1
#32,"Apple Lightning - 3.5 mmヘッドフォンジャックアダプタ
        ",https://www.amazon.co.jp/Apple-Lightning-3-5mm-%E3%82%A4%E3%83%A4%E3%83%9B%E3%83%B3%E3%83%BB%E3%83%98%E3%83%83%E3%83%89%E3%83%95%E3%82%A9%E3%83%B3%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF%E3%82%A2%E3%83%80%E3%83%97%E3%82%BF-MMX62J/dp/B01LZ4RPHI?_encoding=UTF8&psc=1
#33,"【Fire HD 8, Fire HD 8 Plus用】 Amazon純正 カバー (2020年発売 第10世代) サンドストーンホワイト
        ",https://www.amazon.co.jp/Staging-Product-Not-Retail-Sale/dp/B07Y8ZLX6C?_encoding=UTF8&psc=1
#34,"【Amazon.co.jp限定】パナソニック エネループ 単3形充電池 4本パック 大容量モデル eneloop pro BK-3HCD/4SA
        ",https://www.amazon.co.jp/%E3%80%90Amazon-co-jp%E9%99%90%E5%AE%9A%E3%80%91%E3%83%91%E3%83%8A%E3%82%BD%E3%83%8B%E3%83%83%E3%82%AF-%E5%8D%983%E5%BD%A2%E5%85%85%E9%9B%BB%E6%B1%A0-eneloop-BK-3HCD-4SA/dp/B07FS86NRM?_encoding=UTF8&psc=1
#35,"【Echo Show 5 用】 Amazon純正 角度調節スタンド ブラック
        ",https://www.amazon.co.jp/%E3%80%90Echo-Show-Amazon%E7%B4%94%E6%AD%A3-%E8%A7%92%E5%BA%A6%E8%AA%BF%E7%AF%80%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%89-%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF/dp/B07P7SF9WQ?_encoding=UTF8&psc=1
#36,"Anker PowerCore Essential 20000 (モバイルバッテリー 超大容量 20000mAh) 【USB-C入力ポート/PSE認証済/PowerIQ/低電流モード搭載】iPhone iPad Android 各種対応 (ブラック)
        ",https://www.amazon.co.jp/Anker-PowerCore-Essential-%E3%80%90USB-C%E5%85%A5%E5%8A%9B%E3%83%9D%E3%83%BC%E3%83%88-%E4%BD%8E%E9%9B%BB%E6%B5%81%E3%83%A2%E3%83%BC%E3%83%89%E6%90%AD%E8%BC%89%E3%80%91iPhone/dp/B07SCJ349Z?_encoding=UTF8&psc=1
#37,"NIMASO 全面保護 ガラスフィルム iPhone11Pro iPhoneX Xs 用 画面 フィルム ガイド枠 2枚セット
        ",https://www.amazon.co.jp/%E3%80%902%E6%9E%9A%E3%82%BB%E3%83%83%E3%83%88%E3%80%91Nimaso-iPhoneX-%E5%85%A8%E9%9D%A2%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E6%B6%B2%E6%99%B6%E5%BC%B7%E5%8C%96%E3%82%AC%E3%83%A9%E3%82%B9-%E3%80%90%E3%83%95%E3%83%AB%E3%82%AB%E3%83%90%E3%83%BC%E3%80%91%E3%80%90%E3%82%AC%E3%82%A4%E3%83%89%E6%9E%A0%E4%BB%98%E3%81%8D%E3%80%91%E3%80%90%E6%97%A5%E6%9C%AC%E8%A3%BD%E7%B4%A0%E6%9D%90%E6%97%AD%E7%A1%9D%E5%AD%90%E8%A3%BD%E3%80%91%EF%BC%88/dp/B07G3661F5?_encoding=UTF8&psc=1
#38,"三脚 スマホ三脚 リモコン付き ビデオカメラ 一眼レフカメラ ミニ三脚 さんきゃく 3WAY雲台 4段階伸縮 360回転 収納袋付きiPhone/Android スマホ等対応…
        ",https://www.amazon.co.jp/%E3%83%AA%E3%83%A2%E3%82%B3%E3%83%B3%E4%BB%98%E3%81%8D-%E3%83%93%E3%83%87%E3%82%AA%E3%82%AB%E3%83%A1%E3%83%A9-%E4%B8%80%E7%9C%BC%E3%83%AC%E3%83%95%E3%82%AB%E3%83%A1%E3%83%A9-%E5%8F%8E%E7%B4%8D%E8%A2%8B%E4%BB%98%E3%81%8DiPhone-Android/dp/B07PVNBL74?_encoding=UTF8&psc=1
#39,"Amazonベーシック ハイスピードHDMIケーブル - 3.0m (タイプAオス - タイプAオス)
        ",https://www.amazon.co.jp/Amazon%E3%83%99%E3%83%BC%E3%82%B7%E3%83%83%E3%82%AF-%E3%83%8F%E3%82%A4%E3%82%B9%E3%83%94%E3%83%BC%E3%83%89-HDMI%E3%82%B1%E3%83%BC%E3%83%96%E3%83%AB-3-0m-%E3%82%BF%E3%82%A4%E3%83%97A%E3%82%AA%E3%82%B9/dp/B014I8T0YQ?_encoding=UTF8&psc=1
#40,"【第2世代】Anker Soundcore Liberty Neo（ワイヤレスイヤホン Bluetooth 5.0）【IPX7防水規格 / 最大20時間音楽再生 / Siri対応/グラフェン採用ドライバー/マイク内蔵/PSE認証済】（ブラック）
        ",https://www.amazon.co.jp/%E3%80%90%E7%AC%AC2%E4%B8%96%E4%BB%A3%E3%80%91Anker-Soundcore-Neo%EF%BC%88%E3%83%AF%E3%82%A4%E3%83%A4%E3%83%AC%E3%82%B9%E3%82%A4%E3%83%A4%E3%83%9B%E3%83%B3-5-0%EF%BC%89%E3%80%90IPX7%E9%98%B2%E6%B0%B4%E8%A6%8F%E6%A0%BC-%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A7%E3%83%B3%E6%8E%A1%E7%94%A8%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC/dp/B07SGCLVF2?_encoding=UTF8&psc=1
#41,"【Fire HD 8, Fire HD 8 Plus用】 延長保証・事故保証プラン (2年・落下・水濡れ等の保証付き)
        ",https://www.amazon.co.jp/Test-Product-Not-retail-sale/dp/B07WFK9Y4Y?_encoding=UTF8&psc=1
#42,"【新型】Echo (エコー) 第4世代 - スマートスピーカーwith Alexa、グレーシャーホワイト+ Amazon Music Unlimited（個人プラン6か月分 以降自動更新）
        ",https://www.amazon.co.jp/%E3%80%90%E6%96%B0%E5%9E%8B%E3%80%91Echo-%E7%AC%AC4%E4%B8%96%E4%BB%A3-%E3%82%B9%E3%83%9E%E3%83%BC%E3%83%88%E3%82%B9%E3%83%94%E3%83%BC%E3%82%AB%E3%83%BCwith-Alexa%E3%80%81%E3%82%B0%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%BC%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88-Unlimited%EF%BC%88%E5%80%8B%E4%BA%BA%E3%83%97%E3%83%A9%E3%83%B36%E3%81%8B%E6%9C%88%E5%88%86/dp/B08N5VPKTF?_encoding=UTF8&psc=1
#43,"【令和革新版 超長時間連続再生】Bluetooth イヤホン スポーツ仕様 ワイヤレス イヤホン Bluetooth5.0 Hihiccup ネックバンド型 マグネット搭載 Hi-Fi高音質 革新的な電源オン/オフ IPX7防水 ランニング用 ブルートゥース イヤホン 自動ペアリング 音量調節 ノイズキャンセリング マイク内蔵 ハンズフリー通話 運動 Siri対応 PSE＆技適認証
        ",https://www.amazon.co.jp/%E8%B6%85%E9%95%B7%E6%99%82%E9%96%93%E9%80%A3%E7%B6%9A%E5%86%8D%E7%94%9F%E3%80%91Bluetooth-Bluetooth5-0-Hihiccup-Hi-Fi%E9%AB%98%E9%9F%B3%E8%B3%AA-%E3%83%8E%E3%82%A4%E3%82%BA%E3%82%AD%E3%83%A3%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0/dp/B08LMPKV49?_encoding=UTF8&psc=1
#44,"Amazonベーシック 充電池 充電式ニッケル水素電池 単3形8個セット (最小容量1900mAh、約1000回使用可能)
        ",https://www.amazon.co.jp/Amazon%E3%83%99%E3%83%BC%E3%82%B7%E3%83%83%E3%82%AF-AmazonBasics-HR-3UTG-AMZN-%E5%85%85%E9%9B%BB%E5%BC%8F%E3%83%8B%E3%83%83%E3%82%B1%E3%83%AB%E6%B0%B4%E7%B4%A0%E9%9B%BB%E6%B1%A0-%E6%9C%80%E5%B0%8F%E5%AE%B9%E9%87%8F1900mAh%E3%80%81%E7%B4%841000%E5%9B%9E%E4%BD%BF%E7%94%A8%E5%8F%AF%E8%83%BD/dp/B00CWNMV4G?_encoding=UTF8&psc=1
#45,"Anker PowerPort III 65W Pod (PD 充電器 USB-C) 【PPS規格対応/PD対応/PowerIQ 3.0 (Gen2) 搭載/PSE認証済/折りたたみ式プラグ】MacBook Pro MacBook Air iPad Pro iPhone Galaxy Android各種 その他USB-C機器対応 (ホワイト)
        ",https://www.amazon.co.jp/Anker-PowerPort-%E6%8A%98%E3%82%8A%E3%81%9F%E3%81%9F%E3%81%BF%E5%BC%8F%E3%83%97%E3%83%A9%E3%82%B0%E3%80%91MacBook-Android%E5%90%84%E7%A8%AE-%E3%81%9D%E3%81%AE%E4%BB%96USB-C%E6%A9%9F%E5%99%A8%E5%AF%BE%E5%BF%9C/dp/B088R6SV4Z?_encoding=UTF8&psc=1
#46,"【Echo Show 5 用】 Digio2 液晶保護フィルム 高精細 反射防止 気泡レス加工 2枚入り
        ",https://www.amazon.co.jp/%E3%80%90Echo-Show-Digio2-%E6%B6%B2%E6%99%B6%E4%BF%9D%E8%AD%B7%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0-%E6%B0%97%E6%B3%A1%E3%83%AC%E3%82%B9%E5%8A%A0%E5%B7%A5/dp/B07RRXJ4BM?_encoding=UTF8&psc=1
#47,"SOUNDPEATS Truefree 2 完全ワイヤレスイヤホン 良きフィット感 長時間再生 複合振動板ドライバー採用 IPX7防水 特製イヤーフック付き Type-C充電対応 サウンドピーツ 高音質 低遅延 フルワイヤレス イヤホン Bluetooth イヤホン 自動ペアリング 低音重視 クリア通話 無線 スポーツイヤホン Bluetooth5.0 Zoom ミーティング テレワーク ブルートゥース ヘッドホン [技適認証取得、正規メーカー１年保証]
        ",https://www.amazon.co.jp/SOUNDPEATS-%E7%89%B9%E8%A3%BD%E3%82%A4%E3%83%A4%E3%83%BC%E3%83%95%E3%83%83%E3%82%AF%E4%BB%98%E3%81%8D-Type-C%E5%85%85%E9%9B%BB%E5%AF%BE%E5%BF%9C-%E3%82%B5%E3%82%A6%E3%83%B3%E3%83%89%E3%83%94%E3%83%BC%E3%83%84-Bluetooth5-0/dp/B08611HZ45?_encoding=UTF8&psc=1
#48,"【4K安定版】HDMI 切替器 4K 60HZ hdmi Ver2.0 セレクター 1入力2出力/2入力1出力 双方向 HDCP 2.2 手動 切り替え PS4 Pro DVDプレーヤー HDTV対応
        ",https://www.amazon.co.jp/Ver2-0-1%E5%85%A5%E5%8A%9B2%E5%87%BA%E5%8A%9B-2%E5%85%A5%E5%8A%9B1%E5%87%BA%E5%8A%9B-DVD%E3%83%97%E3%83%AC%E3%83%BC%E3%83%A4%E3%83%BC-HDTV%E5%AF%BE%E5%BF%9C/dp/B07BDF6DBV?_encoding=UTF8&psc=1
#49,"【改善版】Anker Soundcore 2 (12W Bluetooth5.0 スピーカー 24時間連続再生)【完全ワイヤレスステレオ対応/強化された低音 / IPX7防水規格 / デュアルドライバー/マイク内蔵】(ブラック)
        ",https://www.amazon.co.jp/Anker-SoundCore-Bluetooth4-2-24%E6%99%82%E9%96%93%E9%80%A3%E7%B6%9A%E5%86%8D%E7%94%9F-%E3%83%87%E3%83%A5%E3%82%A2%E3%83%AB%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC/dp/B01NAVANRX?_encoding=UTF8&psc=1
#50,"RAVPower USB 充電器 2ポート 24W 【最大出力5V,4.8A/急速/折畳式プラグ】 iPhone/iPad/Android 等のUSB機器対応 RP-UC11 (1Pack, ホワイト)
        ",https://www.amazon.co.jp/RAVPower-%E3%80%90%E6%9C%80%E5%A4%A7%E5%87%BA%E5%8A%9B5V-%E6%8A%98%E7%95%B3%E5%BC%8F%E3%83%97%E3%83%A9%E3%82%B0%E3%80%91-%E7%AD%89%E3%81%AEUSB%E6%A9%9F%E5%99%A8%E5%AF%BE%E5%BF%9C-RP-UC11/dp/B075L2LBD6?_encoding=UTF8&psc=1
